"","x"
"18752","RNU6-1331P"
"18753","SNORD35B"
"18754","SNORA33"
"18755","RNY4P6"
"18756","RNU6-137P"
"18757","RNU6-1020P"
"18758","RNU6-525P"
"18759","RNU6-103P"
"18760","RNU6-288P"
"18761","RNU6-640P"
"18762","SNORD115-39"
"18763","RNU5F-7P"
"18764","RNU6-829P"
"18765","RNU6-1284P"
"18766","RNU6-414P"
"18767","SNORD115-33"
"18768","RNU6-824P"
"18769","RNU1-87P"
"18770","SNORD114-11"
"18771","SNORD114-25"
"18772","SNORA7"
"18773","RNU6-1059P"
"18774","SNORD18A"
"18775","SNORD113-7"
"18776","SNORD114-27"
"18777","RNU5F-3P"
"18778","SNORD115-37"
"18779","RNU6-1210P"
"18780","RNU6-226P"
"18781","RNU4-92P"
"18782","SNORA5B"
"18783","SNORD116-10"
"18784","RNU6-1188P"
"18785","RNU6-912P"
"18786","RN7SKP174"
"18787","RN7SKP160"
"18788","SNORD18"
"18789","SNORD115-4"
"18790","RNU6-263P"
"18791","RNU6-379P"
"18792","RNY3P3"
"18793","RNU6-674P"
"18794","RNU6-873P"
"18795","RN7SKP93"
"18796","RNU6-682P"
"18797","RN7SKP103"
"18798","RNU6-931P"
"18799","SNORD115-8"
"18800","RNU6-271P"
"18801","RNU1-124P"
"18802","RNU6-194P"
"18803","SNORD38"
"18804","RNY4P8"
"18805","RNU1-31P"
"18806","RNU6-236P"
"18807","SNORD115-16"
"18808","RNU6-884P"
"18809","RN7SKP113"
"18810","RNU6-961P"
"18811","RNU6-478P"
"18812","RNU6-105P"
"18813","RN7SKP180"
"18814","SNORD8"
"18815","RNU1-65P"
"18816","RNU6-631P"
"18817","SNORA80"
"18818","RN7SKP250"
"18819","RNU4-1"
"18820","RNU6-753P"
"18821","RNU6-770P"
"18822","RNU1-130P"
"18823","SNORD115-28"
"18824","RNU1-32P"
"18825","SNORD115-6"
"18826","RNU6-595P"
"18827","RNU6-1091P"
"18828","SNORA38"
"18829","RNU6-899P"
"18830","RNU6-1204P"
"18831","SNORD114-2"
"18832","RNU6-324P"
"18833","RN7SKP134"
"18834","SNORD36B"
"18835","SNORD114-4"
"18836","RNU6-82P"
"18837","RNY4P4"
"18838","RN7SKP36"
"18839","RNU6-457P"
"18840","RNU6-810P"
"18841","RNU6-340P"
"18842","RNU6-560P"
"18843","SNORD14E"
"18844","RNU6-681P"
"18845","RNU1-146P"
"18846","RNU6-598P"
"18847","RNU4-13P"
"18848","RNU6-944P"
"18849","RN7SKP245"
"18850","RNU6-1243P"
"18851","RNU6-627P"
"18852","RNU1-42P"
"18853","RNU6-854P"
"18854","SNORD46"
"18855","RNU6-553P"
"18856","RNU6-1048P"
"18857","RNU6-960P"
"18858","RNU6-1090P"
"18859","RNU6-694P"
"18860","RNU6-501P"
"18861","SNORD115-32"
"18862","RNU6-801P"
"18863","SNORA74A"
"18864","RNU6-289P"
"18865","RN7SKP87"
"18866","SNORD95"
"18867","RNU5A-8P"
"18868","RNU4-87P"
"18869","RNU1-7P"
"18870","SNORA3"
"18871","RNU6-819P"
"18872","SNORD115-30"
"18873","RNU1-85P"
"18874","RNU6-270P"
"18875","SNORA58"
"18876","RN7SKP224"
"18877","RNU6-280P"
"18878","RNU6-374P"
"18879","RNU6-743P"
"18880","RN7SKP107"
"18881","RNU6-151P"
"18882","RNU6-704P"
"18883","RNU1-96P"
"18884","RNU6-268P"
"18885","RNU6-668P"
"18886","RNU6-461P"
"18887","RN7SKP280"
"18888","RNU4-84P"
"18889","RNU4-51P"
"18890","RNU6-188P"
"18891","RN7SKP214"
"18892","RNU6-372P"
"18893","RNU6-173P"
"18894","RNU6-266P"
"18895","RNU6-366P"
"18896","RNY1"
"18897","RNU6-11P"
"18898","RNU1-137P"
"18899","RNU6-647P"
"18900","RNU1-33P"
"18901","RNU6-773P"
"18902","SNORA4"
"18903","RNU6-777P"
"18904","RNU6-353P"
"18905","RN7SKP128"
"18906","RNVU1-8"
"18907","SNORD115-42"
"18908","RNU6-371P"
"18909","RNU1-24P"
"18910","SNORA62"
"18911","RN7SKP10"
"18912","RNU6-454P"
"18913","RNU4-36P"
"18914","RNU6-1229P"
"18915","RNU1-132P"
"18916","RNU6-853P"
"18917","RNU6-1322P"
"18918","RNU6-115P"
"18919","RNU6-670P"
"18920","RNVU1-12"
"18921","RNU4-68P"
"18922","RNU4-33P"
"18923","RNU6-879P"
"18924","RN7SKP118"
"18925","SNORD42"
"18926","RNU4-40P"
"18927","RNU6-1305P"
"18928","RNU4-50P"
"18929","SNORD114-9"
"18930","RNU6-978P"
"18931","RNY1P1"
"18932","RNU6-654P"
"18933","SNORD114-13"
"18934","RNU4-10P"
"18935","RNU6-990P"
"18936","RNU6-1075P"
"18937","SNORD114-6"
"18938","SNORD73"
"18939","RNU6-755P"
"18940","RNU1-112P"
"18941","RNU6-776P"
"18942","RNU6-489P"
"18943","RN7SKP171"
"18944","RNU6-1047P"
"18945","RN7SKP76"
"18946","RNU1-34P"
"18947","RNU6-153P"
"18948","RNU6-1019P"
"18949","RNU4-41P"
"18950","RNU6-1164P"
"18951","SNORD115-27"
"18952","SNORA65"
"18953","RNU6-512P"
"18954","RN7SKP227"
"18955","RNU4-59P"
"18956","SNORD114-30"
"18957","RNU6-361P"
"18958","SNORD115-22"
"18959","SNORD32B"
"18960","SNORD115-23"
"18961","RNU6-421P"
"18962","RNU4-38P"
"18963","RNU105B"
"18964","RN7SKP193"
"18965","RN7SKP37"
"18966","RNU6-522P"
"18967","RNU6-1251P"
"18968","RNY4P23"
"18969","RNU4-76P"
"18970","RNU6-558P"
"18971","SNORA32"
"18972","RNU6-1163P"
"18973","SNORA68"
"18974","RNU6-1141P"
"18975","RNU6-1078P"
"18976","SNORA71"
"18977","RN7SKP257"
"18978","SNORD14B"
"18979","snoZ40"
"18980","RN7SKP246"
"18981","RN7SKP71"
"18982","RNU6-1277P"
"18983","RNU6-335P"
"18984","RNU4-24P"
"18985","RNU6-660P"
"18986","RNU4-67P"
"18987","RNU6-646P"
"18988","RNU6-309P"
"18989","RNU6-1082P"
"18990","RNU6-149P"
"18991","RNU6-1317P"
"18992","SNORA55"
"18993","RNU4-4P"
"18994","SNORA16"
"18995","RNY4P7"
"18996","RNU6-164P"
"18997","SNORD115-17"
"18998","SNORD45B"
"18999","RNU4-75P"
"19000","RNU1-141P"
"19001","RN7SKP275"
"19002","RNU6-312P"
"19003","RN7SKP217"
"19004","SNORA71C"
"19005","RNU6-707P"
"19006","RNU6-645P"
"19007","RNU6-450P"
"19008","RN7SKP237"
"19009","SNORA16B"
"19010","RNU4-85P"
"19011","RNU6-726P"
"19012","SNORD114-15"
"19013","RNVU1-6"
"19014","RNU6-973P"
"19015","RN7SKP50"
"19016","SNORD114-17"
"19017","RNU4-56P"
"19018","RNU1-93P"
"19019","RNU6-343P"
"19020","RN7SKP78"
"19021","RN7SKP191"
"19022","RNU6-593P"
"19023","RNU6-99P"
"19024","RNU6-219P"
"19025","RN7SKP124"
"19026","RNU6-740P"
"19027","RNU4-16P"
"19028","RNU4-42P"
"19029","RNU4-28P"
"19030","RN7SKP15"
"19031","RNU6-200P"
"19032","RNU4-19P"
"19033","RNU1-91P"
"19034","SNORA67"
"19035","RNU6-621P"
"19036","RNU6-923P"
"19037","RNU4-7P"
"19038","SNORD115-48"
"19039","RNY4P16"
"19040","RN7SKP28"
"19041","RNU6-1187P"
"19042","RNU6-865P"
"19043","SNORA14A"
"19044","RNU4-91P"
"19045","RNU6-7"
"19046","RNU6-283P"
"19047","RNU12-2P"
"19048","SNORA20"
"19049","RNU6-60P"
"19050","RN7SKP6"
"19051","SNORD113-4"
"19052","SNORD32A"
"19053","SNORD115-15"
"19054","RN7SKP239"
"19055","RNU6-1107P"
"19056","SNORD114-29"
"19057","RNY1P2"
"19058","RNU1-59P"
"19059","SNORD113-3"
"19060","RNU6-818P"
"19061","RNU6-686P"
"19062","RNU6-1303P"
"19063","RN7SKP133"
"19064","RNU6-304P"
"19065","RNU1-133P"
"19066","RNU6-563P"
"19067","RNU6-34P"
"19068","RNU6-828P"
"19069","RNU6-534P"
"19070","RNU6-119P"
"19071","SNORD52"
"19072","RN7SKP55"
"19073","RNU6-336P"
"19074","RNU6-384P"
"19075","SNORA5C"
"19076","RNU6-1325P"
"19077","RNU6-275P"
"19078","RN7SKP226"
"19079","SNORD117"
"19080","RNU6-1071P"
"19081","RNU6-1192P"
"19082","RN7SKP9"
"19083","RN7SKP130"
"19084","RNU6-392P"
"19085","RNU5E-4P"
"19086","RNU6-1180P"
"19087","RNU4-8P"
"19088","RNU6-915P"
"19089","RNU6-526P"
"19090","RNY4P17"
"19091","RNU4-9P"
"19092","SNORD48"
"19093","RNU6-1131P"
"19094","RNU6-867P"
"19095","SNORD115-1"
"19096","SNORD114-3"
"19097","SNORD31"
"19098","RNU6-702P"
"19099","snosnR60"
"19100","RNU6-294P"
"19101","RN7SKP178"
"19102","snoU2-30"
"19103","RNU6-967P"
"19104","RN7SKP153"
"19105","SNORD114-24"
"19106","RN7SKP48"
"19107","SNORD115-38"
"19108","RNU6-590P"
"19109","RNU1-140P"
"19110","RN7SKP189"
"19111","RNU6-1022P"
"19112","RNU1-43P"
"19113","SNORD115-10"
"19114","SNORD113-9"
"19115","RNU6-673P"
"19116","RNY3P1"
"19117","RN7SKP22"
"19118","SNORD115-20"
"19119","SNORD115-35"
"19120","SNORA23"
"19121","RNU1-36P"
"19122","RNY4P15"
"19123","RNU6-619P"
"19124","RNU6-806P"
"19125","RNU6-934P"
"19126","RNU6-1240P"
"19127","RNU6-1134P"
"19128","RNU6-580P"
"19129","SNORD38A"
"19130","RNU6-399P"
"19131","RNU6-215P"
"19132","SNORD114-20"
"19133","RNU6-391P"
"19134","RNU6-382P"
"19135","RN7SKP80"
"19136","RNVU1-11"
"19137","RNU4-66P"
"19138","RNU6-1175P"
"19139","RNU6-715P"
"19140","RNU1-60P"
"19141","RNU6-1280P"
"19142","RNU6-290P"
"19143","RNU6-1306P"
"19144","SNORD58C"
"19145","RNU6-1172P"
"19146","RNU6-234P"
"19147","RNU4-12P"
"19148","SNORD103B"
"19149","VTRNA1-2"
"19150","RNU6-690P"
"19151","RNU6-302P"
"19152","RNY4P3"
"19153","RNU1-100P"
"19154","RNY5P1"
"19155","SNORD114-18"
"19156","RNU6-407P"
"19157","RNY4P28"
"19158","RNU4-11P"
"19159","RNU6-742P"
"19160","RNU5E-7P"
"19161","RNU1-114P"
"19162","RNU6-1327P"
"19163","RNU6-1283P"
"19164","RNU6-497P"
"19165","SNORD115-31"
"19166","SNORD113-1"
"19167","RN7SK"
"19168","RNU1-115P"
"19169","RNU6-1034P"
"19170","RNU6-169P"
"19171","RNU1-51P"
"19172","RN7SKP47"
"19173","RNU6-282P"
"19174","RNU6-1138P"
"19175","RNU6-53P"
"19176","RNU6-396P"
"19177","RNU6-737P"
"19178","RN7SKP186"
"19179","RNU6-1276P"
"19180","RNU6-728P"
"19181","RNU5E-5P"
"19182","RNU6-443P"
"19183","SNORD14C"
"19184","RNU6-1318P"
"19185","RN7SKP69"
"19186","SNORD115-44"
"19187","RNU6-596P"
"19188","SNORD114-12"
"19189","SNORD51"
"19190","RNU6-117P"
"19191","SNORD114-22"
"19192","RNU6-1335P"
"19193","RNU6-487P"
"19194","RNU6-1130P"
"19195","RNU6-996P"
"19196","RNU1-64P"
"19197","SNORD6"
"19198","RNU1-84P"
"19199","RNU6-609P"
"19200","RNU6-359P"
"19201","RNU6-8"
"19202","RNU4-45P"
"19203","RNU6-1051P"
"19204","RN7SKP208"
"19205","RNU1-16P"
"19206","RNU6-326P"
"19207","RN7SKP204"
"19208","RNY3"
"19209","RNU6-652P"
"19210","RN7SKP249"
"19211","SNORD115-43"
"19212","RNU1-55P"
"19213","RN7SKP292"
"19214","RN7SKP1"
"19215","RNU6-61P"
"19216","SNORD82"
"19217","RN7SKP187"
"19218","RNU1-122P"
"19219","RN7SKP269"
"19220","RNU6-827P"
"19221","RNU6-744P"
"19222","RNU6-108P"
"19223","RNU4-48P"
"19224","RNU6-438P"
"19225","RNU6-54P"
"19226","RNY4P10"
"19227","RNU5E-6P"
"19228","RNU6-669P"
"19229","RNU4-17P"
"19230","RNU4-20P"
"19231","RN7SKP81"
"19232","RNU6-81P"
"19233","SNORD14"
"19234","RNU6-499P"
"19235","RNU6-597P"
"19236","RNU6-716P"
"19237","RNVU1-20"
"19238","RNU6-898P"
"19239","SNORD116"
"19240","SNORD115-36"
"19241","SNORD34"
"19242","RN7SKP230"
"19243","RNU6-805P"
"19244","VTRNA1-3"
"19245","RNU6-650P"
"19246","SNORD18B"
"19247","RNU6-395P"
"19248","RNU6-1329P"
"19249","RNU4-2"
"19250","MIR539"
"19251","MIR421"
"19252","MIR146B"
"19253","MIR582"
"19254","MIR488"
"19255","AL691479.1"
"19256","RP11-47J17.2"
"19257","AL356475.1"
"19258","RP5-961K14.2"
"19259","RP11-560A15.3"
"19260","AL445199.1"
"19261","AL353898.2"
"19262","RP11-498P14.5"
"19263","CTA-221G9.11"
"19264","AL590489.1"
"19265","AL591516.1"
"19266","AL591516.2"
"19267","AL365202.1"
"19268","RP11-98D18.9"
"19269","AL590822.1"
"19270","AC010525.1"
"19271","AP001007.1"
"19272","RP11-375H19.2"
"19273","AC015815.1"
"19274","AC015815.2"
"19275","AC015815.3"
"19276","AC015815.4"
"19277","AC015815.5"
"19278","RP11-197P3.4"
"19279","RP11-277A4.4"
"19280","ZNF525"
"19281","AC012358.7"
"19282","AP003027.1"
"19283","AC006019.3"
"19284","AC009107.1"
"19285","AC018696.2"
"19286","AL162458.1"
"19287","RP11-296A18.3"
"19288","RP3-337H4.8"
"19289","AC012454.4"
"19290","RP11-370F5.4"
"19291","RP11-101E5.1"
"19292","AC131568.1"
"19293","AL591516.3"
"19294","AC009499.1"
"19295","AC074019.2"
"19296","AC105020.1"
"19297","RP5-930J4.4"
"19298","AC015969.3"
"19299","RP11-217O12.1"
"19300","RP13-36G14.3"
"19301","AP001187.1"
"19302","AC009061.1"
"19303","RP11-571E6.3"
"19304","AC020907.2"
"19305","OR6C71P"
"19306","AC090519.2"
"19307","ACTBP6"
"19308","BTBD7P1"
"19309","AC016734.1"
"19310","FAM32B"
"19311","AC131571.1"
"19312","AC140061.2"
"19313","AC140061.3"
"19314","AC140061.4"
"19315","AC140061.5"
"19316","AC140061.6"
"19317","AC140061.7"
"19318","AC140061.8"
"19319","AC140061.9"
"19320","AC140061.10"
"19321","AC140061.11"
"19322","AC008147.1"
"19323","AC008147.2"
"19324","RP11-163F15.1"
"19325","AC104600.1"
"19326","AC109925.1"
"19327","RP11-820K3.3"
"19328","AL512625.1"
"19329","LINC00449"
"19330","AC008555.1"
"19331","AC092964.1"
"19332","AC004988.1"
"19333","AC068896.1"
"19334","RP11-814E24.1"
"19335","AC061975.2"
"19336","RP5-1113E3.3"
"19337","AL359697.1"
"19338","RP11-77K12.4"
"19339","AC105036.1"
"19340","AC061975.3"
"19341","AC061975.4"
"19342","AC061975.5"
"19343","AC061975.6"
"19344","AC061975.7"
"19345","AC100852.1"
"19346","AC100852.2"
"19347","INF2"
"19348","HMGB1P39"
"19349","OR2N1P"
"19350","RP11-291L22.4"
"19351","PDCD4-AS1"
"19352","RP11-556O15.1"
"19353","FAM83H-AS1"
"19354","AC131571.2"
"19355","AC003079.1"
"19356","RBMS3-AS2"
"19357","AC103801.1"
"19358","AL353662.1"
"19359","AL353662.2"
"19360","AL353662.3"
"19361","AL023807.1"
"19362","RP11-697H9.3"
"19363","TAS2R2P"
"19364","Z99756.1"
"19365","AC016712.1"
"19366","AL353671.1"
"19367","AL353671.2"
"19368","RP11-176H8.1"
"19369","AL135901.1"
"19370","OR52J1P"
"19371","AC004771.1"
"19372","AC138951.1"
"19373","RP13-259N13.2"
"19374","AC090519.3"
"19375","AC090519.4"
"19376","AC090519.5"
"19377","AC090519.6"
"19378","AC090519.7"
"19379","AC073940.1"
"19380","OR1F2P"
"19381","AL021707.1"
"19382","RP11-542B15.1"
"19383","IGBP1-AS1"
"19384","RP5-886K2.1"
"19385","RP5-1096D14.6"
"19386","AC116351.1"
"19387","LINC00970"
"19388","AL137059.1"
"19389","RP11-335E6.2"
"19390","AC004832.1"
"19391","AL512652.1"
"19392","AC069200.1"
"19393","RHOT1P2"
"19394","GP1BB"
"19395","RP11-84A19.2"
"19396","AL136531.1"
"19397","AC007690.1"
"19398","AC144450.2"
"19399","AC012456.3"
"19400","AC083799.1"
"19401","LINC00501"
"19402","AC106827.1"
"19403","AC007618.3"
"19404","RP4-562J12.2"
"19405","AC099048.1"
"19406","AL353671.3"
"19407","OR2T5"
"19408","OR2L2"
"19409","OR2W5"
"19410","EFCAB2"
"19411","COX20"
"19412","CHML"
"19413","IBA57-AS1"
"19414","C1orf95"
"19415","RP11-351J23.1"
"19416","TCP10"
"19417","AC092811.1"
"19418","CAPN8"
"19419","TATDN3"
"19420","SERTAD4-AS1"
"19421","C1orf132"
"19422","CR1"
"19423","C6orf99"
"19424","LINC00862"
"19425","RAET1G"
"19426","C1orf53"
"19427","SAMD5"
"19428","LINC00272"
"19429","TEDDM1"
"19430","GJE1"
"19431","ECT2L"
"19432","GPR52"
"19433","RP11-296O14.3"
"19434","METTL11B"
"19435","FCGR3A"
"19436","TMEM244"
"19437","OR6K3"
"19438","OR10T1P"
"19439","CENPW"
"19440","MSTO2P"
"19441","SPRN"
"19442","FAM229B"
"19443","FANK1"
"19444","AL591704.9"
"19445","LOR"
"19446","PRR9"
"19447","LELP1"
"19448","SPRR2E"
"19449","KPRP"
"19450","METTL10"
"19451","FAM24A"
"19452","DDO"
"19453","CCDC162P"
"19454","LINC00222"
"19455","ADAMTSL4-AS1"
"19456","PPAPDC1A"
"19457","BVES-AS1"
"19458","LINC00577"
"19459","HIST2H3C"
"19460","HIST2H2AA4"
"19461","HIST1H3H"
"19462","HIST2H2BF"
"19463","AL358813.2"
"19464","FAM72C"
"19465","HIST2H3PS2"
"19466","HIST2H2BC"
"19467","RP11-744H18.1"
"19468","NBPF16"
"19469","NBPF20"
"19470","ABHD17AP1"
"19471","NBPF24"
"19472","PNLIPRP3"
"19473","PFN1P2"
"19474","RP11-417J8.6"
"19475","HIST2H3A"
"19476","HSD3BP4"
"19477","HSD3B1"
"19478","HSD3BP2"
"19479","HSD3B2"
"19480","AL079342.1"
"19481","C1orf137"
"19482","ATP1A1OS"
"19483","RBM20"
"19484","SMIM9"
"19485","C6orf164"
"19486","C6orf163"
"19487","SNHG5"
"19488","RP11-451M19.3"
"19489","RIPPLY2"
"19490","CHIAP2"
"19491","GDI1"
"19492","PCMTD2"
"19493","SOX18"
"19494","CYP17A1-AS1"
"19495","LIME1"
"19496","SPATA42"
"19497","RP11-261N11.8"
"19498","PNMA6B"
"19499","OOEP"
"19500","KHDC3L"
"19501","DPPA5"
"19502","C1orf146"
"19503","HSP90B3P"
"19504","SPANXN1"
"19505","SPANXN2"
"19506","SPANXA2"
"19507","LINC00632"
"19508","CXorf66"
"19509","C10orf62"
"19510","SAMD13"
"19511","FAM127B"
"19512","CCDC160"
"19513","C1orf141"
"19514","EFCAB7"
"19515","DEFB110"
"19516","RP13-379L11.2"
"19517","GLYATL3"
"19518","LDLRAD1"
"19519","RP11-188C12.3"
"19520","RHOXF2B"
"19521","C9orf37"
"19522","ZYG11A"
"19523","RP11-290F20.1"
"19524","LCN8"
"19525","LCN6"
"19526","C1orf185"
"19527","GLT6D1"
"19528","IFIT1B"
"19529","COL5A1-AS1"
"19530","CXorf61"
"19531","LIPN"
"19532","LIPK"
"19533","LIPJ"
"19534","TRPC5OS"
"19535","LCN1P2"
"19536","LRIT2"
"19537","AL359195.1"
"19538","RP11-465L10.10"
"19539","AL391421.1"
"19540","LRRC73"
"19541","MYCLP1"
"19542","LINC00963"
"19543","RP11-247A12.2"
"19544","FOXO6"
"19545","TCEAL5"
"19546","SYS1"
"19547","TCEAL6"
"19548","RP4-545K15.3"
"19549","INPP5B"
"19550","RPA4"
"19551","TDRG1"
"19552","LINC00951"
"19553","NEU4"
"19554","MAFB"
"19555","TRAF3IP1"
"19556","RP1-153P14.8"
"19557","BMP2KL"
"19558","CHIC1"
"19559","RP4-640H8.2"
"19560","NAP1L6"
"19561","LINC00684"
"19562","GIGYF2"
"19563","AC068134.5"
"19564","C2orf72"
"19565","RUFY2"
"19566","NHSL2"
"19567","GGTA1P"
"19568","PHACTR4"
"19569","CLPSL1"
"19570","ASAH2B"
"19571","LINC00474"
"19572","AGAP6"
"19573","CTGLF11P"
"19574","TIMM23B"
"19575","ZDHHC18"
"19576","C10orf128"
"19577","BMS1P5"
"19578","CXorf65"
"19579","AGAP7"
"19580","AGAP10"
"19581","LRRC37A5P"
"19582","NPY4R"
"19583","GPRIN2"
"19584","SYT15"
"19585","BMS1P1"
"19586","TMEM57"
"19587","PTPN20A"
"19588","GDF5OS"
"19589","ZDBF2"
"19590","LINC00619"
"19591","GGNBP1"
"19592","TXNDC8"
"19593","RPL12P1"
"19594","AWAT1"
"19595","AC011737.2"
"19596","DAXX"
"19597","BMPR2"
"19598","TCEA3"
"19599","PFDN6"
"19600","RING1"
"19601","HSD17B8"
"19602","RXRB"
"19603","OXLD1"
"19604","RP11-713P17.3"
"19605","OR13C3"
"19606","COL11A2"
"19607","LINC00587"
"19608","HLA-DOA"
"19609","HNRNPCP2"
"19610","BRD2"
"19611","HLA-DMA"
"19612","TAPSAR1"
"19613","COL5A2"
"19614","PSMB8"
"19615","TAP2"
"19616","SPIN3"
"19617","RP11-622K12.1"
"19618","RP11-219G17.4"
"19619","TMEM235"
"19620","PAGE3"
"19621","TNRC6C-AS1"
"19622","FLJ45079"
"19623","HLA-DRA"
"19624","BTNL2"
"19625","COL15A1"
"19626","OR8B2"
"19627","C6orf10"
"19628","TMEM225"
"19629","NOTCH4"
"19630","PBX2"
"19631","AGER"
"19632","AP002348.1"
"19633","RNF5"
"19634","AGPAT1"
"19635","DFNB59"
"19636","PRRT1"
"19637","FKBPL"
"19638","MRPL38"
"19639","SMIM5"
"19640","ERICH2"
"19641","SP5"
"19642","CYP21A1P"
"19643","STK19"
"19644","CD300LD"
"19645","BTBD17"
"19646","DXO"
"19647","SKIV2L"
"19648","C9orf129"
"19649","NELFE"
"19650","NXPE2"
"19651","RP11-380J14.1"
"19652","SPANXN5"
"19653","C10orf126"
"19654","ZBTB12"
"19655","RP11-552E4.3"
"19656","SDHD"
"19657","EHMT2"
"19658","XAGE1E"
"19659","XAGE1D"
"19660","C1orf134"
"19661","XAGE1A"
"19662","AC005042.4"
"19663","LAYN"
"19664","XAGE1B"
"19665","SLC44A4"
"19666","NEU1"
"19667","C6orf48"
"19668","HSPA1B"
"19669","HSPA1A"
"19670","HSPA1L"
"19671","LSM2"
"19672","RP11-410N8.4"
"19673","VARS"
"19674","VWA7"
"19675","CARD16"
"19676","RP11-65D24.2"
"19677","AC012306.2"
"19678","CASP12"
"19679","MBD5"
"19680","MSH5"
"19681","CSHL1"
"19682","C6orf25"
"19683","LY6G6C"
"19684","XXbac-BPG32J3.20"
"19685","LY6G6F"
"19686","ABHD16A"
"19687","LY6G5C"
"19688","RP11-1E11.1"
"19689","POTEKP"
"19690","CSNK2B"
"19691","CTSLP6"
"19692","GPANK1"
"19693","C6orf47"
"19694","FAM155A"
"19695","APOM"
"19696","C9orf170"
"19697","TRIM49C"
"19698","TRIM64"
"19699","TRIM51BP"
"19700","RP11-313I2.10"
"19701","AC079586.1"
"19702","BAG6"
"19703","C1orf195"
"19704","DGKK"
"19705","PRRC2A"
"19706","TBC1D3P4"
"19707","AIF1"
"19708","NCR3"
"19709","PRAMEF20"
"19710","PRAMEF17"
"19711","PRAMEF19"
"19712","PRAMEF14"
"19713","LST1"
"19714","XX-FW84067D5.1"
"19715","PRAMEF21"
"19716","PRAMEF16"
"19717","PRAMEF18"
"19718","PRAMEF13"
"19719","NFKBIL1"
"19720","PRAMEF9"
"19721","PRAMEF5"
"19722","PRAMEF3"
"19723","PRAMEF25"
"19724","PRAMEF22"
"19725","PRAMEF7"
"19726","MCCD1"
"19727","PRAMEF11"
"19728","ZNF814"
"19729","MICB"
"19730","AADACL4"
"19731","ZNF551"
"19732","MICA"
"19733","ZNF805"
"19734","HLA-C"
"19735","PSORS1C3"
"19736","GUCY2EP"
"19737","POU5F1"
"19738","ZSCAN5C"
"19739","AC024580.1"
"19740","CCHCR1"
"19741","PSORS1C2"
"19742","CDSN"
"19743","PSORS1C1"
"19744","C6orf15"
"19745","MUC21"
"19746","DEFB122"
"19747","DEFB121"
"19748","RP4-610C12.2"
"19749","CTD-2514C3.1"
"19750","DHX16"
"19751","C6orf136"
"19752","C10orf115"
"19753","MRPS18B"
"19754","PPP1R10"
"19755","KRTAP5-11"
"19756","KRTAP5-10"
"19757","ABCF1"
"19758","PRR3"
"19759","LILRB3"
"19760","DDR1"
"19761","AC096670.3"
"19762","LRCOL1"
"19763","RP11-304F15.3"
"19764","AC013268.5"
"19765","GNL1"
"19766","HLA-E"
"19767","DPRX"
"19768","TRIM39"
"19769","RP11-638F5.1"
"19770","ZNF468"
"19771","TRIM15"
"19772","ZNF616"
"19773","FOXB2"
"19774","TRIM10"
"19775","TRIM40"
"19776","TRIM31"
"19777","RNF39"
"19778","PPP1R11"
"19779","AC115618.1"
"19780","HLA-J"
"19781","ZNRD1-AS1"
"19782","PTCHD2"
"19783","HCG9"
"19784","GNB2L1"
"19785","HLA-G"
"19786","TBC1D8"
"19787","AC068538.2"
"19788","NMS"
"19789","HLA-F"
"19790","ZFP57"
"19791","SSX4"
"19792","SSX9"
"19793","CRHR1-IT1"
"19794","RPS26P8"
"19795","ASPDH"
"19796","MOG"
"19797","OR2H2"
"19798","RP11-218C14.2"
"19799","CBY3"
"19800","C5orf60"
"19801","CST9LP1"
"19802","CST13P"
"19803","CTD-2126E3.1"
"19804","C9orf57"
"19805","IGKV1OR2-3"
"19806","IL31"
"19807","AKT1S1"
"19808","FAM153C"
"19809","GABBR1"
"19810","CASC10"
"19811","C10orf113"
"19812","RP5-1004I9.1"
"19813","AC012307.3"
"19814","MAS1L"
"19815","OR2H1"
"19816","OR11A1"
"19817","OR14J1"
"19818","OR2U1P"
"19819","UBTFL3"
"19820","OR2J2"
"19821","OR2J3"
"19822","OR2J1"
"19823","OR2B3"
"19824","OR2W1"
"19825","UBTFL5"
"19826","MAMDC2-AS1"
"19827","C6orf100"
"19828","SPDYC"
"19829","C9orf135"
"19830","TRIM27"
"19831","AC073464.11"
"19832","CNN2P12"
"19833","C10orf112"
"19834","AC083899.3"
"19835","AC025278.1"
"19836","CTC-281M20.1"
"19837","CTC-308K20.1"
"19838","RANBP17"
"19839","FAM196B"
"19840","CTD-3232M19.2"
"19841","KM-PA-2"
"19842","IGKV1OR-3"
"19843","RP11-15J10.1"
"19844","FOXD4L5"
"19845","RP11-15J10.3"
"19846","REG1P"
"19847","CR769776.1"
"19848","ZNF204P"
"19849","CBWD6"
"19850","CTD-3065J16.6"
"19851","AC104135.3"
"19852","FOXD4L6"
"19853","PGM5P1"
"19854","RP11-96J15.2"
"19855","RP11-111F5.4"
"19856","FAM27E4"
"19857","FAM27E2"
"19858","RP11-34H11.3"
"19859","RP11-160N1.10"
"19860","TTC25"
"19861","RP11-475I24.1"
"19862","BX649563.4"
"19863","MRPL53"
"19864","FOXD4L2"
